requirement_id,source_document,source_document_sha256,source_line,clause_index,source_clause_sha256,original_norm,normative_signal,section,section_heading,verifiable_expectation,runtime_entry,code_locations,config_or_schema_locations,regression_test_locations,dynamic_evidence,paper_location,status,blocking_type,repair_or_boundary
CP-L1169-C01,plan,75f7e4e4ce82834216f9a8bf76fcd0785377c6de38aae62cabf4d1e88170dd4a,1169,1,bfedf00d7e26c487f775fb7385c5cde2e5a041daf3a88147e24da41dfb8666eb,[OMITTED_FROM_PUBLIC_REPOSITORY],HEADING_INCLUDED_FOR_COMPLETENESS,11,[OMITTED_FROM_PUBLIC_REPOSITORY],"Internal and external baselines retain accurate implementation labels, common units, and resource accounting.",run-external-baselines; run-representation-baselines,formal_v2/formal_external.py:55; formal_v2/formal_representation_baselines.py:27,formal_v2/external_adapters/all_map_adapters_v1.json:7,formal_v2/tests/test_evidence_integrity.py:356,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
CP-L1171-C01,plan,75f7e4e4ce82834216f9a8bf76fcd0785377c6de38aae62cabf4d1e88170dd4a,1171,1,cc9ea7f7c64e772c81eb80854c0e7db8f504943549c0675d893a983b8f545152,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,11,[OMITTED_FROM_PUBLIC_REPOSITORY],"Internal and external baselines retain accurate implementation labels, common units, and resource accounting.",run-external-baselines; run-representation-baselines,formal_v2/formal_external.py:55; formal_v2/formal_representation_baselines.py:27,formal_v2/external_adapters/all_map_adapters_v1.json:7,formal_v2/tests/test_evidence_integrity.py:356,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
CP-L1171-C02,plan,75f7e4e4ce82834216f9a8bf76fcd0785377c6de38aae62cabf4d1e88170dd4a,1171,2,e9eda646f83c15341b029b26beab6696928ce6425486457096a21dd2a32cc9f0,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,11,[OMITTED_FROM_PUBLIC_REPOSITORY],"Internal and external baselines retain accurate implementation labels, common units, and resource accounting.",run-external-baselines; run-representation-baselines,formal_v2/formal_external.py:55; formal_v2/formal_representation_baselines.py:27,formal_v2/external_adapters/all_map_adapters_v1.json:7,formal_v2/tests/test_evidence_integrity.py:356,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
CP-L1171-C03,plan,75f7e4e4ce82834216f9a8bf76fcd0785377c6de38aae62cabf4d1e88170dd4a,1171,3,786d67b840e862cef11b5f6733a4a554debdc11215efd09496dbfb9705ebeb27,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,11,[OMITTED_FROM_PUBLIC_REPOSITORY],"Internal and external baselines retain accurate implementation labels, common units, and resource accounting.",run-external-baselines; run-representation-baselines,formal_v2/formal_external.py:55; formal_v2/formal_representation_baselines.py:27,formal_v2/external_adapters/all_map_adapters_v1.json:7,formal_v2/tests/test_evidence_integrity.py:356,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
CP-L1173-C01,plan,75f7e4e4ce82834216f9a8bf76fcd0785377c6de38aae62cabf4d1e88170dd4a,1173,1,c083c7822b456ad2d772039097afed6f5e4fc1bc92b479206a7ccfac391ccc18,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,11,[OMITTED_FROM_PUBLIC_REPOSITORY],"Internal and external baselines retain accurate implementation labels, common units, and resource accounting.",run-external-baselines; run-representation-baselines,formal_v2/formal_external.py:55; formal_v2/formal_representation_baselines.py:27,formal_v2/external_adapters/all_map_adapters_v1.json:7,formal_v2/tests/test_evidence_integrity.py:356,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
CP-L1173-C02,plan,75f7e4e4ce82834216f9a8bf76fcd0785377c6de38aae62cabf4d1e88170dd4a,1173,2,1bbd6a98247dacfb63edc2bb835b9c2e14be0acf69fe52fedfb5da0bd8ddf045,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,11,[OMITTED_FROM_PUBLIC_REPOSITORY],"Internal and external baselines retain accurate implementation labels, common units, and resource accounting.",run-external-baselines; run-representation-baselines,formal_v2/formal_external.py:55; formal_v2/formal_representation_baselines.py:27,formal_v2/external_adapters/all_map_adapters_v1.json:7,formal_v2/tests/test_evidence_integrity.py:356,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
CP-L1173-C03,plan,75f7e4e4ce82834216f9a8bf76fcd0785377c6de38aae62cabf4d1e88170dd4a,1173,3,15937c7fc36ba2c39f9241e8405089611c99de0594a53238126b5911decfb34c,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,11,[OMITTED_FROM_PUBLIC_REPOSITORY],"Internal and external baselines retain accurate implementation labels, common units, and resource accounting.",run-external-baselines; run-representation-baselines,formal_v2/formal_external.py:55; formal_v2/formal_representation_baselines.py:27,formal_v2/external_adapters/all_map_adapters_v1.json:7,formal_v2/tests/test_evidence_integrity.py:356,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
CP-L1174-C01,plan,75f7e4e4ce82834216f9a8bf76fcd0785377c6de38aae62cabf4d1e88170dd4a,1174,1,40173e382f8a1d646b83c47f2f2a85fbc7cce6dca87ed5c7cdda9b2c63643771,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,11,[OMITTED_FROM_PUBLIC_REPOSITORY],"Internal and external baselines retain accurate implementation labels, common units, and resource accounting.",run-external-baselines; run-representation-baselines,formal_v2/formal_external.py:55; formal_v2/formal_representation_baselines.py:27,formal_v2/external_adapters/all_map_adapters_v1.json:7,formal_v2/tests/test_evidence_integrity.py:356,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
CP-L1174-C02,plan,75f7e4e4ce82834216f9a8bf76fcd0785377c6de38aae62cabf4d1e88170dd4a,1174,2,4febdc53379cd901363e1aded5415346f78c9dd0db8c477c5e3b50b4ce4828cd,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,11,[OMITTED_FROM_PUBLIC_REPOSITORY],"Internal and external baselines retain accurate implementation labels, common units, and resource accounting.",run-external-baselines; run-representation-baselines,formal_v2/formal_external.py:55; formal_v2/formal_representation_baselines.py:27,formal_v2/external_adapters/all_map_adapters_v1.json:7,formal_v2/tests/test_evidence_integrity.py:356,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
CP-L1174-C03,plan,75f7e4e4ce82834216f9a8bf76fcd0785377c6de38aae62cabf4d1e88170dd4a,1174,3,adaf88b1256d64572ee97f99db0fac8c434dc6d4190b26043a5e6461ec7fafbf,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,11,[OMITTED_FROM_PUBLIC_REPOSITORY],"Internal and external baselines retain accurate implementation labels, common units, and resource accounting.",run-external-baselines; run-representation-baselines,formal_v2/formal_external.py:55; formal_v2/formal_representation_baselines.py:27,formal_v2/external_adapters/all_map_adapters_v1.json:7,formal_v2/tests/test_evidence_integrity.py:356,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
CP-L1175-C01,plan,75f7e4e4ce82834216f9a8bf76fcd0785377c6de38aae62cabf4d1e88170dd4a,1175,1,7c6b154f98870ed854340b519d762ed9c6d761ea30490740a02843724cf49bba,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,11,[OMITTED_FROM_PUBLIC_REPOSITORY],"Internal and external baselines retain accurate implementation labels, common units, and resource accounting.",run-external-baselines; run-representation-baselines,formal_v2/formal_external.py:55; formal_v2/formal_representation_baselines.py:27,formal_v2/external_adapters/all_map_adapters_v1.json:7,formal_v2/tests/test_evidence_integrity.py:356,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
CP-L1175-C02,plan,75f7e4e4ce82834216f9a8bf76fcd0785377c6de38aae62cabf4d1e88170dd4a,1175,2,6c10acc04d26817b234197e0e98e9818a44b1aaa58c3cddc6db6cfd352bc7d68,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,11,[OMITTED_FROM_PUBLIC_REPOSITORY],"Internal and external baselines retain accurate implementation labels, common units, and resource accounting.",run-external-baselines; run-representation-baselines,formal_v2/formal_external.py:55; formal_v2/formal_representation_baselines.py:27,formal_v2/external_adapters/all_map_adapters_v1.json:7,formal_v2/tests/test_evidence_integrity.py:356,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
CP-L1175-C03,plan,75f7e4e4ce82834216f9a8bf76fcd0785377c6de38aae62cabf4d1e88170dd4a,1175,3,49acfd0608902c20b769b5c6c9c05aa6b0041c7991fae24a909976e7c301591e,[OMITTED_FROM_PUBLIC_REPOSITORY],TERM:严格,11,[OMITTED_FROM_PUBLIC_REPOSITORY],"Internal and external baselines retain accurate implementation labels, common units, and resource accounting.",run-external-baselines; run-representation-baselines,formal_v2/formal_external.py:55; formal_v2/formal_representation_baselines.py:27,formal_v2/external_adapters/all_map_adapters_v1.json:7,formal_v2/tests/test_evidence_integrity.py:356,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
CP-L1176-C01,plan,75f7e4e4ce82834216f9a8bf76fcd0785377c6de38aae62cabf4d1e88170dd4a,1176,1,699ae36c75cc00b8100c7bc54c53e9cf1823b7b076aa783e40a8e18ac1f5ec08,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,11,[OMITTED_FROM_PUBLIC_REPOSITORY],"Internal and external baselines retain accurate implementation labels, common units, and resource accounting.",run-external-baselines; run-representation-baselines,formal_v2/formal_external.py:55; formal_v2/formal_representation_baselines.py:27,formal_v2/external_adapters/all_map_adapters_v1.json:7,formal_v2/tests/test_evidence_integrity.py:356,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
CP-L1176-C02,plan,75f7e4e4ce82834216f9a8bf76fcd0785377c6de38aae62cabf4d1e88170dd4a,1176,2,895117b0e25f79944717f1b8125ebf2e26379805b3a82755132a6def8d2c976d,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,11,[OMITTED_FROM_PUBLIC_REPOSITORY],"Internal and external baselines retain accurate implementation labels, common units, and resource accounting.",run-external-baselines; run-representation-baselines,formal_v2/formal_external.py:55; formal_v2/formal_representation_baselines.py:27,formal_v2/external_adapters/all_map_adapters_v1.json:7,formal_v2/tests/test_evidence_integrity.py:356,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
CP-L1176-C03,plan,75f7e4e4ce82834216f9a8bf76fcd0785377c6de38aae62cabf4d1e88170dd4a,1176,3,ee5202310b5d302aabba76f46afb0999a8d66203adf9881ff3f726bcc01f01d0,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,11,[OMITTED_FROM_PUBLIC_REPOSITORY],"Internal and external baselines retain accurate implementation labels, common units, and resource accounting.",run-external-baselines; run-representation-baselines,formal_v2/formal_external.py:55; formal_v2/formal_representation_baselines.py:27,formal_v2/external_adapters/all_map_adapters_v1.json:7,formal_v2/tests/test_evidence_integrity.py:356,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
CP-L1177-C01,plan,75f7e4e4ce82834216f9a8bf76fcd0785377c6de38aae62cabf4d1e88170dd4a,1177,1,24862bacb5d6a57e7ac9eee545f006c967c57b9a6e1681efc428b055029ef376,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,11,[OMITTED_FROM_PUBLIC_REPOSITORY],"Internal and external baselines retain accurate implementation labels, common units, and resource accounting.",run-external-baselines; run-representation-baselines,formal_v2/formal_external.py:55; formal_v2/formal_representation_baselines.py:27,formal_v2/external_adapters/all_map_adapters_v1.json:7,formal_v2/tests/test_evidence_integrity.py:356,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
CP-L1177-C02,plan,75f7e4e4ce82834216f9a8bf76fcd0785377c6de38aae62cabf4d1e88170dd4a,1177,2,00a2677171d333b149e178685449be12592e33cee1f78288cc478f50c095abb8,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,11,[OMITTED_FROM_PUBLIC_REPOSITORY],"Internal and external baselines retain accurate implementation labels, common units, and resource accounting.",run-external-baselines; run-representation-baselines,formal_v2/formal_external.py:55; formal_v2/formal_representation_baselines.py:27,formal_v2/external_adapters/all_map_adapters_v1.json:7,formal_v2/tests/test_evidence_integrity.py:356,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
CP-L1177-C03,plan,75f7e4e4ce82834216f9a8bf76fcd0785377c6de38aae62cabf4d1e88170dd4a,1177,3,9e960c61e65f9edcdcdc85565f859ab10025fbfd1c588321d202d9ef871e9214,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,11,[OMITTED_FROM_PUBLIC_REPOSITORY],"Internal and external baselines retain accurate implementation labels, common units, and resource accounting.",run-external-baselines; run-representation-baselines,formal_v2/formal_external.py:55; formal_v2/formal_representation_baselines.py:27,formal_v2/external_adapters/all_map_adapters_v1.json:7,formal_v2/tests/test_evidence_integrity.py:356,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
CP-L1178-C01,plan,75f7e4e4ce82834216f9a8bf76fcd0785377c6de38aae62cabf4d1e88170dd4a,1178,1,900c9f086794adc40f6ff1a958b73a3e5e2db35227c9e36c081f92bcb2dfacef,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,11,[OMITTED_FROM_PUBLIC_REPOSITORY],"Internal and external baselines retain accurate implementation labels, common units, and resource accounting.",run-external-baselines; run-representation-baselines,formal_v2/formal_external.py:55; formal_v2/formal_representation_baselines.py:27,formal_v2/external_adapters/all_map_adapters_v1.json:7,formal_v2/tests/test_evidence_integrity.py:356,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
CP-L1178-C02,plan,75f7e4e4ce82834216f9a8bf76fcd0785377c6de38aae62cabf4d1e88170dd4a,1178,2,d4be6f9ed80765b09a2d45986dcef43f0e354ab7a1eec32296c78a819a9770eb,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,11,[OMITTED_FROM_PUBLIC_REPOSITORY],"Internal and external baselines retain accurate implementation labels, common units, and resource accounting.",run-external-baselines; run-representation-baselines,formal_v2/formal_external.py:55; formal_v2/formal_representation_baselines.py:27,formal_v2/external_adapters/all_map_adapters_v1.json:7,formal_v2/tests/test_evidence_integrity.py:356,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
CP-L1178-C03,plan,75f7e4e4ce82834216f9a8bf76fcd0785377c6de38aae62cabf4d1e88170dd4a,1178,3,6e6a16cb4d1f1ecdb1791a8c4d5324a2bae8373ab56e5fa729f3b6a9a7ff3c61,[OMITTED_FROM_PUBLIC_REPOSITORY],TERM:失败,11,[OMITTED_FROM_PUBLIC_REPOSITORY],"Internal and external baselines retain accurate implementation labels, common units, and resource accounting.",run-external-baselines; run-representation-baselines,formal_v2/formal_external.py:55; formal_v2/formal_representation_baselines.py:27,formal_v2/external_adapters/all_map_adapters_v1.json:7,formal_v2/tests/test_evidence_integrity.py:356,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
CP-L1179-C01,plan,75f7e4e4ce82834216f9a8bf76fcd0785377c6de38aae62cabf4d1e88170dd4a,1179,1,8b3d95c7636775561a8dc18a725fd7c9d621b4804dda78b368532dd118984567,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,11,[OMITTED_FROM_PUBLIC_REPOSITORY],"Internal and external baselines retain accurate implementation labels, common units, and resource accounting.",run-external-baselines; run-representation-baselines,formal_v2/formal_external.py:55; formal_v2/formal_representation_baselines.py:27,formal_v2/external_adapters/all_map_adapters_v1.json:7,formal_v2/tests/test_evidence_integrity.py:356,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
CP-L1179-C02,plan,75f7e4e4ce82834216f9a8bf76fcd0785377c6de38aae62cabf4d1e88170dd4a,1179,2,8b4b655ec28837d956f672dc9ddeede917c4c55d3ea0e64587cc41668c2cdb13,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,11,[OMITTED_FROM_PUBLIC_REPOSITORY],"Internal and external baselines retain accurate implementation labels, common units, and resource accounting.",run-external-baselines; run-representation-baselines,formal_v2/formal_external.py:55; formal_v2/formal_representation_baselines.py:27,formal_v2/external_adapters/all_map_adapters_v1.json:7,formal_v2/tests/test_evidence_integrity.py:356,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
CP-L1179-C03,plan,75f7e4e4ce82834216f9a8bf76fcd0785377c6de38aae62cabf4d1e88170dd4a,1179,3,59d8ca84820a46fae305d2a0f3027793afc80062fdf49b85e63dbd7ae25a62d1,[OMITTED_FROM_PUBLIC_REPOSITORY],TERM:严格,11,[OMITTED_FROM_PUBLIC_REPOSITORY],"Internal and external baselines retain accurate implementation labels, common units, and resource accounting.",run-external-baselines; run-representation-baselines,formal_v2/formal_external.py:55; formal_v2/formal_representation_baselines.py:27,formal_v2/external_adapters/all_map_adapters_v1.json:7,formal_v2/tests/test_evidence_integrity.py:356,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
CP-L1180-C01,plan,75f7e4e4ce82834216f9a8bf76fcd0785377c6de38aae62cabf4d1e88170dd4a,1180,1,c324c061477227d267a543a3bdc93a479896d53306260779c531642774fb0087,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,11,[OMITTED_FROM_PUBLIC_REPOSITORY],"Internal and external baselines retain accurate implementation labels, common units, and resource accounting.",run-external-baselines; run-representation-baselines,formal_v2/formal_external.py:55; formal_v2/formal_representation_baselines.py:27,formal_v2/external_adapters/all_map_adapters_v1.json:7,formal_v2/tests/test_evidence_integrity.py:356,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
CP-L1180-C02,plan,75f7e4e4ce82834216f9a8bf76fcd0785377c6de38aae62cabf4d1e88170dd4a,1180,2,acb8aa68e9a67496e5e20d645135a89a2808d6ee57b0eba199105e4ca82e47b3,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,11,[OMITTED_FROM_PUBLIC_REPOSITORY],"Internal and external baselines retain accurate implementation labels, common units, and resource accounting.",run-external-baselines; run-representation-baselines,formal_v2/formal_external.py:55; formal_v2/formal_representation_baselines.py:27,formal_v2/external_adapters/all_map_adapters_v1.json:7,formal_v2/tests/test_evidence_integrity.py:356,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
CP-L1180-C03,plan,75f7e4e4ce82834216f9a8bf76fcd0785377c6de38aae62cabf4d1e88170dd4a,1180,3,a7a4ddda84857d43506538cd439a96f9854bc9d1318a60723322580eb8d4fe8f,[OMITTED_FROM_PUBLIC_REPOSITORY],TERM:信息预算,11,[OMITTED_FROM_PUBLIC_REPOSITORY],"Internal and external baselines retain accurate implementation labels, common units, and resource accounting.",run-external-baselines; run-representation-baselines,formal_v2/formal_external.py:55; formal_v2/formal_representation_baselines.py:27,formal_v2/external_adapters/all_map_adapters_v1.json:7,formal_v2/tests/test_evidence_integrity.py:356,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
CP-L1182-C01,plan,75f7e4e4ce82834216f9a8bf76fcd0785377c6de38aae62cabf4d1e88170dd4a,1182,1,df2a00846866b30346fe804c9553b411a20ffb12ae24bbb40915c3ddaf837a40,[OMITTED_FROM_PUBLIC_REPOSITORY],TERM:不能,11,[OMITTED_FROM_PUBLIC_REPOSITORY],"Internal and external baselines retain accurate implementation labels, common units, and resource accounting.",run-external-baselines; run-representation-baselines,formal_v2/formal_external.py:55; formal_v2/formal_representation_baselines.py:27,formal_v2/external_adapters/all_map_adapters_v1.json:7,formal_v2/tests/test_evidence_integrity.py:356,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
CP-L1182-C02,plan,75f7e4e4ce82834216f9a8bf76fcd0785377c6de38aae62cabf4d1e88170dd4a,1182,2,cc9afeced05198f3920f1567599f1d6969e0d6c427d49a32a213d14f57cf11a2,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,11,[OMITTED_FROM_PUBLIC_REPOSITORY],"Internal and external baselines retain accurate implementation labels, common units, and resource accounting.",run-external-baselines; run-representation-baselines,formal_v2/formal_external.py:55; formal_v2/formal_representation_baselines.py:27,formal_v2/external_adapters/all_map_adapters_v1.json:7,formal_v2/tests/test_evidence_integrity.py:356,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
CP-L1182-C03,plan,75f7e4e4ce82834216f9a8bf76fcd0785377c6de38aae62cabf4d1e88170dd4a,1182,3,bd44342b4a886f7ba1c55acc057334ac70596223500159dfabb20409e0b25de1,[OMITTED_FROM_PUBLIC_REPOSITORY],CONTEXT_INCLUDED_FOR_COMPLETENESS,11,[OMITTED_FROM_PUBLIC_REPOSITORY],"Internal and external baselines retain accurate implementation labels, common units, and resource accounting.",run-external-baselines; run-representation-baselines,formal_v2/formal_external.py:55; formal_v2/formal_representation_baselines.py:27,formal_v2/external_adapters/all_map_adapters_v1.json:7,formal_v2/tests/test_evidence_integrity.py:356,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
CP-L1184-C01,plan,75f7e4e4ce82834216f9a8bf76fcd0785377c6de38aae62cabf4d1e88170dd4a,1184,1,b5399cdc464515c7fa508ef3779654dd408f654e2e925838e26c5ce42760e158,[OMITTED_FROM_PUBLIC_REPOSITORY],HEADING_INCLUDED_FOR_COMPLETENESS,11,[OMITTED_FROM_PUBLIC_REPOSITORY],"Internal and external baselines retain accurate implementation labels, common units, and resource accounting.",run-external-baselines; run-representation-baselines,formal_v2/formal_external.py:55; formal_v2/formal_representation_baselines.py:27,formal_v2/external_adapters/all_map_adapters_v1.json:7,formal_v2/tests/test_evidence_integrity.py:356,"full unittest, CLI, schema, package, and clean-extraction validation record; non-fixture evidence remains separate",paper_v2/main.tex,PARTIAL/PROXY,EXTERNAL_DATA_REQUIRED,A section-level executable contract is mapped; clause-level dynamic or external evidence remains incomplete.
